ar_false_starts,ar_ready_fraction,ar_ready_step,ar_saving_tool100ms,ar_saving_tool300ms,ar_saving_tool500ms,ar_saving_tool50ms,ar_stable_fraction,ar_stable_step,dllm_beats_ar,dllm_false_starts,dllm_lead_fraction,dllm_ready_fraction,dllm_ready_step,dllm_saving_tool100ms,dllm_saving_tool300ms,dllm_saving_tool500ms,dllm_saving_tool50ms,dllm_stable_fraction,dllm_stable_step,final_detected_tool,final_ready,generation_ms,num_history_steps,prompt,request_index,target_args,target_tool
0,1.0,23,0.0,0.0,0.0,0.0,1.0,23,True,0,0.17391304347826086,0.8260869565217391,19,0.051280193255825404,0.13953029843037135,0.13691138074490447,0.0263148109227164,0.8260869565217391,19,sql_query,True,1850.0706540071405,24,"Use sql_query to find delayed flights from SFO to ICN on 2026-09-14, returning flight_number and departure_time, ordered by departure_time, limit 5.",0,"{""limit"": ""5"", ""order_by"": ""departure_time"", ""select"": ""flight_number departure_time"", ""table"": ""flights"", ""where"": ""origin SFO destination ICN date 2026-09-14 status delayed""}",sql_query
0,0.95,19,0.04543593215271873,0.03842158358199094,0.03328333882588685,0.04760883152480884,0.95,19,True,0,0.1499999999999999,0.8,16,0.0912813569456254,0.15368633432796375,0.1331333553035474,0.04782336950382322,0.8,16,sql_query,True,995.5139509984292,21,"Use sql_query to find unpaid invoices for account A17 over 1000 dollars, returning invoice_id and amount, ordered by due_date, limit 10.",1,"{""limit"": ""10"", ""order_by"": ""due_date"", ""select"": ""invoice_id amount"", ""table"": ""invoices"", ""where"": ""account A17 status unpaid amount greater than 1000""}",sql_query
0,,,0.0,0.0,0.0,0.0,,,False,0,,,,0.0,0.0,0.0,0.0,,,sql_query,False,939.2532729543746,22,"Use sql_query to find failed logins from IP 10.0.4.7 since 2026-08-01, returning user_id and timestamp, ordered by timestamp, limit 20.",2,"{""limit"": ""20"", ""order_by"": ""timestamp"", ""select"": ""user_id timestamp"", ""table"": ""user_events"", ""where"": ""event failed_login ip 10.0.4.7 since 2026-08-01""}",sql_query
0,1.0,29,0.0,0.0,0.0,0.0,1.0,29,True,0,0.13793103448275867,0.8620689655172413,25,0.07584677403532289,0.11067997271620345,0.09779858252031405,0.039418260984541396,0.8620689655172413,25,sql_query,True,1218.4476369875483,30,"Use sql_query to find open P0 support tickets assigned to team storage, returning ticket_id and owner, ordered by created_at, limit 15.",3,"{""limit"": ""15"", ""order_by"": ""created_at"", ""select"": ""ticket_id owner"", ""table"": ""support_tickets"", ""where"": ""status open priority P0 team storage""}",sql_query
0,1.0,19,0.0,0.0,0.0,0.0,1.0,19,True,0,0.10526315789473684,0.8947368421052632,17,0.09439160763402202,0.0782320400760137,0.06679664886815716,0.05445174439950395,0.8947368421052632,17,sql_query,True,868.2442280114628,20,"Use sql_query to find GPU nodes with memory_utilization over 90 and cluster equal prod-a, returning node_id and memory_utilization, ordered by memory_utilization, limit 25.",4,"{""limit"": ""25"", ""order_by"": ""memory_utilization"", ""select"": ""node_id memory_utilization"", ""table"": ""gpu_nodes"", ""where"": ""memory_utilization greater than 90 cluster prod-a""}",sql_query
0,1.0,16,0.0,0.0,0.0,0.0,1.0,16,True,0,0.125,0.875,14,0.11042757510291143,0.08954854415372986,0.07530945229800007,0.06189769779822346,0.875,14,sql_query,True,757.7844859915785,17,"Use sql_query to find orders from customer C2041 with payment_status failed, returning order_id and failure_reason, ordered by updated_at, limit 10.",5,"{""limit"": ""10"", ""order_by"": ""updated_at"", ""select"": ""order_id failure_reason"", ""table"": ""orders"", ""where"": ""customer C2041 payment_status failed""}",sql_query
0,,,0.0,0.0,0.0,0.0,,,False,0,,,,0.0,0.0,0.0,0.0,,,sql_query,False,795.4080909839831,18,"Use sql_query to find experiments where model equals LLaDA and speedup greater than 1.5, returning experiment_id and speedup, ordered by speedup, limit 12.",6,"{""limit"": ""12"", ""order_by"": ""speedup"", ""select"": ""experiment_id speedup"", ""table"": ""experiments"", ""where"": ""model LLaDA speedup greater than 1.5""}",sql_query
0,1.0,15,0.0,0.0,0.0,0.0,1.0,15,True,0,0.1333333333333333,0.8666666666666667,13,0.11713545993008963,0.09423850847923279,0.07882940045794687,0.06467022574827551,0.8666666666666667,13,sql_query,True,723.1533239828423,16,"Use sql_query to find cache events where policy equals prefix and hit_rate below 0.7, returning request_id and hit_rate, ordered by hit_rate, limit 30.",7,"{""limit"": ""30"", ""order_by"": ""hit_rate"", ""select"": ""request_id hit_rate"", ""table"": ""cache_events"", ""where"": ""policy prefix hit_rate below 0.7""}",sql_query
0,,,0.0,0.0,0.0,0.0,,,False,0,,,,0.0,0.0,0.0,0.0,,,web_search,False,721.8726039864123,16,"Use sql_query to find tool calls where tool_name equals web_search and latency_ms greater than 300, returning session_id and latency_ms, ordered by latency_ms, limit 50.",8,"{""limit"": ""50"", ""order_by"": ""latency_ms"", ""select"": ""session_id latency_ms"", ""table"": ""tool_calls"", ""where"": ""tool_name web_search latency_ms greater than 300""}",sql_query
0,1.0,12,0.0,0.0,0.0,0.0,1.0,12,True,0,0.16666666666666663,0.8333333333333334,10,0.14062308559456888,0.1117892009786891,0.09166732012025625,0.07562914463716229,0.8333333333333334,10,sql_query,True,611.1207919893786,13,"Use sql_query to find admissions where rejection_reason equals memory_budget and workload equals rare, returning request_id and arrival_time, ordered by arrival_time, limit 40.",9,"{""limit"": ""40"", ""order_by"": ""arrival_time"", ""select"": ""request_id arrival_time"", ""table"": ""admissions"", ""where"": ""rejection_reason memory_budget workload rare""}",sql_query
0,1.0,9,0.0,0.0,0.0,0.0,1.0,9,True,0,0.33333333333333337,0.6666666666666666,6,0.16590006211963068,0.20876504481902297,0.16712747721760107,0.0904531201889456,0.6666666666666666,6,calendar_api,True,502.7725289692171,10,Use calendar_api to list events in calendar research between 2026-09-01 and 2026-09-07 with keyword deadline.,10,"{""calendar"": ""research"", ""end_date"": ""2026-09-07"", ""keyword"": ""deadline"", ""start_date"": ""2026-09-01""}",calendar_api
0,1.0,6,0.0,0.0,0.0,0.0,1.0,6,True,0,0.33333333333333337,0.6666666666666666,4,0.20201292670303192,0.18945213184907062,0.14711730317048327,0.112355049545824,0.6666666666666666,4,calendar_api,True,395.0178269878961,7,Use calendar_api to list events in calendar teaching between 2026-10-10 and 2026-10-17 with keyword exam.,11,"{""calendar"": ""teaching"", ""end_date"": ""2026-10-17"", ""keyword"": ""exam"", ""start_date"": ""2026-10-10""}",calendar_api
0,1.0,7,0.0,0.0,0.0,0.0,1.0,7,True,0,0.2857142857142857,0.7142857142857143,5,0.18795335878396235,0.16862576735713272,0.13244180082665757,0.1037243493124601,0.7142857142857143,5,calendar_api,True,432.04688996775076,8,Use calendar_api to list events in calendar systems-lab between 2027-01-03 and 2027-01-10 with keyword meeting.,12,"{""calendar"": ""systems-lab"", ""end_date"": ""2027-01-10"", ""keyword"": ""meeting"", ""start_date"": ""2027-01-03""}",calendar_api
0,1.0,15,0.0,0.0,0.0,0.0,1.0,15,True,0,0.1333333333333333,0.8666666666666667,13,0.11712164088450393,0.09421167932896923,0.07879811614823462,0.06472896974579122,0.8666666666666667,13,calendar_api,True,722.451657988131,16,Use calendar_api to list events in calendar travel between 2026-12-20 and 2026-12-31 with keyword flight.,13,"{""calendar"": ""travel"", ""end_date"": ""2026-12-31"", ""keyword"": ""flight"", ""start_date"": ""2026-12-20""}",calendar_api
0,,,0.0,0.0,0.0,0.0,,,False,0,,,,0.0,0.0,0.0,0.0,,,calendar_api,False,684.1125420178287,15,Use calendar_api to list events in calendar deadlines between 2027-03-01 and 2027-03-15 with keyword submission.,14,"{""calendar"": ""deadlines"", ""end_date"": ""2027-03-15"", ""keyword"": ""submission"", ""start_date"": ""2027-03-01""}",calendar_api
0,1.0,8,0.0,0.0,0.0,0.0,1.0,8,True,0,0.375,0.625,5,0.17619191491903102,0.22843221361376023,0.18121415557827644,0.09660660919331811,0.625,5,calendar_api,True,467.5629329867661,9,Use calendar_api to list events in calendar gpu-cluster between 2026-11-01 and 2026-11-05 with keyword maintenance.,15,"{""calendar"": ""gpu-cluster"", ""end_date"": ""2026-11-05"", ""keyword"": ""maintenance"", ""start_date"": ""2026-11-01""}",calendar_api
0,1.0,11,0.0,0.0,0.0,0.0,1.0,11,True,0,0.18181818181818177,0.8181818181818182,9,0.14747820448181886,0.11969820895016708,0.09749211470825289,0.07960943015008726,0.8181818181818182,9,calendar_api,True,578.0662969918922,12,Use calendar_api to list events in calendar product between 2027-02-01 and 2027-02-14 with keyword launch.,16,"{""calendar"": ""product"", ""end_date"": ""2027-02-14"", ""keyword"": ""launch"", ""start_date"": ""2027-02-01""}",calendar_api
0,1.0,7,0.0,0.0,0.0,0.0,1.0,7,True,0,0.2857142857142857,0.7142857142857143,5,0.1879177356057593,0.16864189720906625,0.1324583850159029,0.10370265152867006,0.7142857142857143,5,calendar_api,True,432.14774900116026,8,Use calendar_api to list events in calendar interviews between 2026-09-20 and 2026-09-25 with keyword candidate.,17,"{""calendar"": ""interviews"", ""end_date"": ""2026-09-25"", ""keyword"": ""candidate"", ""start_date"": ""2026-09-20""}",calendar_api
0,1.0,7,0.0,0.0,0.0,0.0,1.0,7,True,0,0.2857142857142857,0.7142857142857143,5,0.1877608608743836,0.1687129485453869,0.13253144936308858,0.10360711057425676,0.7142857142857143,5,calendar_api,True,432.59235995355994,8,Use calendar_api to list events in calendar grants between 2027-04-01 and 2027-04-30 with keyword report.,18,"{""calendar"": ""grants"", ""end_date"": ""2027-04-30"", ""keyword"": ""report"", ""start_date"": ""2027-04-01""}",calendar_api
