arrival_ms,completion_ms,first_start_ms,latency_ms,policy,refine_wait_ms,refresh_wait_ms,request_id,service_ms
0.0,36258.38920621325,409.294672019314,36258.38920621325,synchronized,28651.717863203758,3016.884932066614,19,4589.786410942907
0.0,36258.38920621325,409.294672019314,36258.38920621325,synchronized,28651.717863203758,3016.884932066614,20,4589.786410942907
0.0,36258.38920621325,409.294672019314,36258.38920621325,synchronized,28651.717863203758,3016.884932066614,21,4589.786410942907
0.0,36258.38920621325,409.294672019314,36258.38920621325,synchronized,28651.717863203758,3016.884932066614,22,4589.786410942907
0.0,36258.38920621325,409.294672019314,36258.38920621325,synchronized,28651.717863203758,3016.884932066614,23,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,24,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,25,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,26,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,27,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,28,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,29,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,30,4589.786410942907
0.0,36350.36962247921,613.942008028971,36350.36962247921,synchronized,28201.05018422896,3559.5330273073705,31,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,32,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,33,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,34,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,35,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,36,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,37,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,38,4589.786410942907
0.0,36442.350038745164,818.589344038628,36442.350038745164,synchronized,27750.382505254158,4102.181122548127,39,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,40,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,41,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,42,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,43,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,44,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,45,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,46,4589.786410942907
0.0,36534.33045501112,1023.236680048285,36534.33045501112,synchronized,27299.714826279356,4644.829217788883,47,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,48,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,49,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,50,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,51,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,52,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,53,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,54,4589.786410942907
0.0,36626.31087127708,1227.884016057942,36626.31087127708,synchronized,26849.047147304555,5187.47731302964,55,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,56,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,57,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,58,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,59,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,60,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,61,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,62,4589.786410942907
0.0,36718.291287543034,1432.531352067599,36718.291287543034,synchronized,26398.37946832976,5730.125408270396,63,4589.786410942907
0.0,5947.450762099084,0.0,5947.450762099084,staggered,2405.9926109230914,80.48286423271338,0,3460.975286943277
200.0,8636.174972026613,216.93478133238386,8436.174972026613,staggered,4652.374952288337,108.91519759834182,1,3674.884822139928
400.0,11584.047175123289,446.6230093818101,11184.047175123289,staggered,6849.041483521982,403.04712241239827,2,3931.9585691889015
600.0,14246.919473447666,628.5638756047019,13646.919473447666,staggered,9174.704270436052,476.96840490124896,3,3995.2467981103555
800.0,16960.514036660676,813.5694404073747,16160.514036660676,staggered,11476.566118356106,657.4323542690831,4,4026.515564035478
1000.0,17770.010613147995,1054.0332273683416,16770.010613147995,staggered,11994.09514755561,605.9157249640921,5,4169.999740628287
1200.0,18776.900778550054,1206.7437063593477,17576.900778550054,staggered,12933.913964637997,558.6262039550977,6,4084.360609956956
1400.0,21041.830074378446,1406.408215568063,19641.830074378446,staggered,15004.556214767574,466.31029689785464,7,4170.963562713017
1600.0,23527.660647130728,1617.5702768100232,21927.660647130728,staggered,17073.797084960017,569.4527744057737,8,4284.410787764943
1800.0,24511.954471196816,1862.0380338126292,22711.954471196816,staggered,17869.120807392566,521.940115142414,9,4320.893548661842
2000.0,27312.520181574113,2154.005581100447,25312.520181574113,staggered,19415.889699306375,1533.7118250898106,10,4362.918657177942
2200.0,27604.48772886193,2409.970890136298,25404.48772886193,staggered,19027.515739300463,1906.9913898790205,11,4469.980599682458
2400.0,27696.468145127885,2409.970890136298,25296.468145127885,staggered,19508.104324107993,1318.3832213374485,12,4469.980599682458
2600.0,27788.44856139384,2704.3541644186294,25188.44856139384,staggered,19712.041096401932,1044.8448305559482,13,4431.562634435977
2800.0,29301.508228604634,2960.31947345448,26501.508228604634,staggered,20617.91648024562,1632.0061337098036,14,4251.585614649229
3000.0,29301.508228604634,3182.9790867296847,26301.508228604634,staggered,21034.186652647863,918.8224168573447,15,4348.499159099446
3200.0,29393.48864487059,3474.9466340175027,26193.48864487059,staggered,21202.12118668983,642.868299081329,16,4348.499159099446
3400.0,30111.004805091954,3474.9466340175027,26711.004805091954,staggered,21413.80248523751,1086.7312129430343,17,4210.471106911426
3600.0,30662.887302687694,3858.8945975712786,27062.887302687694,staggered,21246.315378176714,1454.640009028727,18,4361.931915482272
3800.0,30957.270576970022,3858.8945975712786,27157.270576970022,staggered,21724.659484990956,1070.6791764968139,19,4361.931915482272
4000.0,31601.13349083172,4242.842561125055,27601.13349083172,staggered,22020.57667355086,1254.6271400505775,20,4325.929677230305
4200.0,31693.113907097675,4242.842561125055,27493.113907097675,staggered,22034.009429933678,1146.6075563165414,21,4312.496920847479
4400.0,32444.983535715273,4590.788286426865,28044.983535715273,staggered,21887.557890464457,1754.455362948136,22,4402.970282302704
4600.0,33362.4868269585,4974.736249980642,28762.4868269585,staggered,22496.44209383614,2030.38374276787,23,4235.660990354517
4800.0,33914.36932455424,4974.736249980642,29114.369324554238,staggered,22788.42406510273,1830.38374276787,24,4495.561516683665
5000.0,33914.36932455424,5361.099940528933,28914.369324554238,staggered,22680.417350346823,1740.8061845182892,25,4493.145789689152
5200.0,33914.36932455424,5361.099940528933,28714.369324554238,staggered,22956.3585991447,1264.8649357204158,26,4493.145789689152
5400.0,34098.33015708615,5745.04790408271,28698.33015708615,staggered,22733.269237650577,1469.4994027519406,27,4495.561516683665
5600.0,34098.33015708615,5745.04790408271,28498.33015708615,staggered,22825.249653916533,1177.518986485984,28,4495.561516683665
5800.0,34446.275882387956,6223.39201089696,28646.275882387956,staggered,22713.513082445443,1435.1765898224858,29,4497.586210120062
6000.0,34446.275882387956,6223.39201089696,28446.275882387956,staggered,22989.454331243312,959.235341024616,30,4497.586210120062
6200.0,34446.275882387956,6223.39201089696,28246.275882387956,staggered,23081.43474750927,667.2549247586576,31,4497.586210120062
6400.0,34993.26396646023,6678.399678703285,28593.263966460232,staggered,22806.621955452058,1474.1450901607295,32,4312.496920847479
6600.0,35085.24438272619,6678.399678703285,28485.24438272619,staggered,23358.504453047797,814.2430088309466,33,4312.496920847479
6800.0,35745.13359507783,7210.3062365370115,28945.13359507783,staggered,23374.53075153773,1330.1103991965902,34,4240.492444343544
7000.0,35745.13359507783,7210.3062365370115,28745.13359507783,staggered,23374.53075153773,1130.1103991965902,35,4240.492444343544
7200.0,35745.13359507783,7210.3062365370115,28545.13359507783,staggered,23466.51116780369,838.1299829306317,36,4240.492444343544
7400.0,36185.05973664559,7808.236370054823,28785.05973664559,staggered,22832.578796033908,1603.9817815122715,37,4348.499159099446
7600.0,36461.00098544346,7808.236370054823,28861.00098544346,staggered,23384.46129362965,1128.0405327144017,38,4348.499159099446
7800.0,36461.00098544346,7808.236370054823,28661.00098544346,staggered,23476.441709895607,836.0601164484433,39,4348.499159099446
8000.0,36775.64101498462,8433.772114010239,28775.64101498462,staggered,22668.874718760835,1813.4783579995874,40,4293.287938224238
8200.0,36775.64101498462,8433.772114010239,28575.64101498462,staggered,22760.85513502679,1521.4979417336308,41,4293.287938224238
8400.0,36775.64101498462,8433.772114010239,28375.64101498462,staggered,22852.83555129275,1229.5175254676742,42,4293.287938224238
8600.0,37051.58226378249,9096.077053356405,28451.58226378249,staggered,22009.788563615566,1967.7637136117137,43,4474.0299865552515
8800.0,37051.58226378249,9096.077053356405,28251.58226378249,staggered,22285.729812413436,1491.8224648138403,44,4474.0299865552515
9000.0,37051.58226378249,9096.077053356405,28051.58226378249,staggered,22561.671061211313,1015.8812160159705,45,4474.0299865552515
9200.0,37143.562680048446,9735.045553694647,27943.562680048446,staggered,22212.076566053765,1270.8888838222992,46,4460.597230172425
9400.0,37143.562680048446,9735.045553694647,27743.562680048446,staggered,22671.97864738355,610.9868024925163,47,4460.597230172425
9600.0,37143.562680048446,9735.045553694647,27543.562680048446,staggered,22763.959063649505,319.0063862265597,48,4460.597230172425
9800.0,37419.503928846316,10452.56171391602,27619.503928846316,staggered,21822.289416725132,1572.3658765755863,49,4224.84863554564
10000.0,37511.48434511227,10452.56171391602,27511.484345112272,staggered,22098.230665523002,1188.4050440436731,50,4224.84863554564
10200.0,37603.46476137823,10452.56171391602,27403.46476137823,staggered,21429.965815447154,1448.307125373456,51,4525.191820557666
10400.0,37603.46476137823,10452.56171391602,27203.46476137823,staggered,21521.94623171311,1156.3267091074995,52,4525.191820557666
10600.0,37695.445177644186,11170.077874137394,27095.445177644186,staggered,21107.97693072721,1489.8820367969602,53,4497.586210120062
10800.0,37695.445177644186,11170.077874137394,26895.445177644186,staggered,20811.349178451597,1586.5097890725738,54,4497.586210120062
11000.0,37695.445177644186,11170.077874137394,26695.445177644186,staggered,20606.70184244194,1591.1571250822308,55,4497.586210120062
11200.0,37695.445177644186,11951.968840187123,26495.445177644186,staggered,20514.721426175973,1416.5182575265626,56,4564.2054939417
11400.0,37775.9280418769,11951.968840187123,26375.928041876898,staggered,20606.701842441926,1216.5182575265626,57,4552.707941908455
11600.0,37856.63404436397,11951.968840187123,26256.63404436397,staggered,20422.506801374348,1363.7534191126451,58,4470.373823877019
11800.0,37856.63404436397,11951.968840187123,26056.63404436397,staggered,20461.52047475838,1163.7534191126451,59,4431.360150492986
12000.0,37910.43804602202,12708.49867379253,25910.43804602202,staggered,20072.9123062168,1444.3420039201828,60,4393.183735885074
12200.0,37982.059088761824,12708.49867379253,25782.059088761824,staggered,20016.934128202818,1428.302836452096,61,4336.8221241069505
12400.0,37982.059088761824,12708.49867379253,25582.059088761824,staggered,20108.914544468775,1136.3224201861394,62,4336.8221241069505
12600.0,38026.6180889091,13373.04809113198,25426.618088909097,staggered,19546.534584704896,1784.8326700575017,63,4095.2508341467415
0.0,32635.524484742695,0.0,32635.524484742695,memory_gated,0.0,29987.87064976106,0,2647.653834981613
0.0,32635.524484742695,0.0,32635.524484742695,memory_gated,0.0,29987.87064976106,1,2647.653834981613
0.0,32635.524484742695,0.0,32635.524484742695,memory_gated,0.0,29987.87064976106,2,2647.653834981613
0.0,32635.524484742695,0.0,32635.524484742695,memory_gated,0.0,29987.87064976106,3,2647.653834981613
0.0,33283.9869430736,702.2664599889385,33283.9869430736,memory_gated,0.0,30636.333108091963,4,2647.653834981613
0.0,33283.9869430736,702.2664599889385,33283.9869430736,memory_gated,0.0,30636.333108091963,5,2647.653834981613
0.0,33283.9869430736,702.2664599889385,33283.9869430736,memory_gated,0.0,30636.333108091963,6,2647.653834981613
0.0,33283.9869430736,702.2664599889385,33283.9869430736,memory_gated,0.0,30636.333108091963,7,2647.653834981613
0.0,33932.449401404505,1404.5329199778776,33932.449401404505,memory_gated,0.0,31284.79556642287,8,2647.653834981613
0.0,33932.449401404505,1404.5329199778776,33932.449401404505,memory_gated,0.0,31284.79556642287,9,2647.653834981613
0.0,33932.449401404505,1404.5329199778776,33932.449401404505,memory_gated,0.0,31284.79556642287,10,2647.653834981613
0.0,33932.449401404505,1404.5329199778776,33932.449401404505,memory_gated,0.0,31284.79556642287,11,2647.653834981613
0.0,34580.91185973541,2106.7993799668166,34580.91185973541,memory_gated,0.0,31933.258024753773,12,2647.653834981613
0.0,34580.91185973541,2106.7993799668166,34580.91185973541,memory_gated,0.0,31933.258024753773,13,2647.653834981613
0.0,34580.91185973541,2106.7993799668166,34580.91185973541,memory_gated,0.0,31933.258024753773,14,2647.653834981613
0.0,34580.91185973541,2106.7993799668166,34580.91185973541,memory_gated,0.0,31933.258024753773,15,2647.653834981613
0.0,35229.374318066315,2809.0658399557556,35229.374318066315,memory_gated,0.0,32581.720483084682,16,2647.653834981613
0.0,35229.374318066315,2809.0658399557556,35229.374318066315,memory_gated,0.0,32581.720483084682,17,2647.653834981613
0.0,35229.374318066315,2809.0658399557556,35229.374318066315,memory_gated,0.0,32581.720483084682,18,2647.653834981613
0.0,35229.374318066315,2809.0658399557556,35229.374318066315,memory_gated,0.0,32581.720483084682,19,2647.653834981613
0.0,35877.83677639722,3511.3322999446946,35877.83677639722,memory_gated,0.0,33230.18294141558,20,2647.653834981613
0.0,35877.83677639722,3511.3322999446946,35877.83677639722,memory_gated,0.0,33230.18294141558,21,2647.653834981613
0.0,35877.83677639722,3511.3322999446946,35877.83677639722,memory_gated,0.0,33230.18294141558,22,2647.653834981613
0.0,35877.83677639722,3511.3322999446946,35877.83677639722,memory_gated,0.0,33230.18294141558,23,2647.653834981613
0.0,36526.299234728125,4213.598759933632,36526.299234728125,memory_gated,0.0,33878.6453997465,24,2647.653834981613
0.0,36526.299234728125,4213.598759933632,36526.299234728125,memory_gated,0.0,33878.6453997465,25,2647.653834981613
0.0,36526.299234728125,4213.598759933632,36526.299234728125,memory_gated,0.0,33878.6453997465,26,2647.653834981613
0.0,36526.299234728125,4213.598759933632,36526.299234728125,memory_gated,0.0,33878.6453997465,27,2647.653834981613
0.0,37174.76169305903,4915.865219922566,37174.76169305903,memory_gated,0.0,34527.1078580774,28,2647.653834981613
0.0,37174.76169305903,4915.865219922566,37174.76169305903,memory_gated,0.0,34527.1078580774,29,2647.653834981613
0.0,37174.76169305903,4915.865219922566,37174.76169305903,memory_gated,0.0,34527.1078580774,30,2647.653834981613
0.0,37174.76169305903,4915.865219922566,37174.76169305903,memory_gated,0.0,34527.1078580774,31,2647.653834981613
0.0,37823.224151389935,5618.1316799115,37823.224151389935,memory_gated,0.0,35175.57031640829,32,2647.653834981613
0.0,37823.224151389935,5618.1316799115,37823.224151389935,memory_gated,0.0,35175.57031640829,33,2647.653834981613
0.0,37823.224151389935,5618.1316799115,37823.224151389935,memory_gated,0.0,35175.57031640829,34,2647.653834981613
0.0,37823.224151389935,5618.1316799115,37823.224151389935,memory_gated,0.0,35175.57031640829,35,2647.653834981613
0.0,38471.68660972084,6320.398139900434,38471.68660972084,memory_gated,0.0,35824.032774739186,36,2647.653834981613
0.0,38471.68660972084,6320.398139900434,38471.68660972084,memory_gated,0.0,35824.032774739186,37,2647.653834981613
0.0,38471.68660972084,6320.398139900434,38471.68660972084,memory_gated,0.0,35824.032774739186,38,2647.653834981613
0.0,38471.68660972084,6320.398139900434,38471.68660972084,memory_gated,0.0,35824.032774739186,39,2647.653834981613
0.0,39120.149068051745,7022.664599889368,39120.149068051745,memory_gated,0.0,36472.4952330701,40,2647.653834981613
0.0,39120.149068051745,7022.664599889368,39120.149068051745,memory_gated,0.0,36472.4952330701,41,2647.653834981613
0.0,39120.149068051745,7022.664599889368,39120.149068051745,memory_gated,0.0,36472.4952330701,42,2647.653834981613
0.0,39120.149068051745,7022.664599889368,39120.149068051745,memory_gated,0.0,36472.4952330701,43,2647.653834981613
0.0,39768.61152638265,7724.931059878302,39768.61152638265,memory_gated,0.0,37120.957691400996,44,2647.653834981613
0.0,39768.61152638265,7724.931059878302,39768.61152638265,memory_gated,0.0,37120.957691400996,45,2647.653834981613
0.0,39768.61152638265,7724.931059878302,39768.61152638265,memory_gated,0.0,37120.957691400996,46,2647.653834981613
0.0,39768.61152638265,7724.931059878302,39768.61152638265,memory_gated,0.0,37120.957691400996,47,2647.653834981613
0.0,40417.073984713556,8427.197519867237,40417.073984713556,memory_gated,0.0,37769.42014973191,48,2647.653834981613
0.0,40417.073984713556,8427.197519867237,40417.073984713556,memory_gated,0.0,37769.42014973191,49,2647.653834981613
0.0,40417.073984713556,8427.197519867237,40417.073984713556,memory_gated,0.0,37769.42014973191,50,2647.653834981613
0.0,40417.073984713556,8427.197519867237,40417.073984713556,memory_gated,0.0,37769.42014973191,51,2647.653834981613
0.0,41065.53644304446,9129.463979856171,41065.53644304446,memory_gated,0.0,38417.88260806281,52,2647.653834981613
0.0,41065.53644304446,9129.463979856171,41065.53644304446,memory_gated,0.0,38417.88260806281,53,2647.653834981613
0.0,41065.53644304446,9129.463979856171,41065.53644304446,memory_gated,0.0,38417.88260806281,54,2647.653834981613
0.0,41065.53644304446,9129.463979856171,41065.53644304446,memory_gated,0.0,38417.88260806281,55,2647.653834981613
0.0,41713.998901375366,9831.730439845105,41713.998901375366,memory_gated,0.0,39066.34506639372,56,2647.653834981613
0.0,41713.998901375366,9831.730439845105,41713.998901375366,memory_gated,0.0,39066.34506639372,57,2647.653834981613
0.0,41713.998901375366,9831.730439845105,41713.998901375366,memory_gated,0.0,39066.34506639372,58,2647.653834981613
0.0,41713.998901375366,9831.730439845105,41713.998901375366,memory_gated,0.0,39066.34506639372,59,2647.653834981613
0.0,42362.46135970627,10533.99689983404,42362.46135970627,memory_gated,0.0,39714.80752472462,60,2647.653834981613
0.0,42362.46135970627,10533.99689983404,42362.46135970627,memory_gated,0.0,39714.80752472462,61,2647.653834981613
0.0,42362.46135970627,10533.99689983404,42362.46135970627,memory_gated,0.0,39714.80752472462,62,2647.653834981613
0.0,42362.46135970627,10533.99689983404,42362.46135970627,memory_gated,0.0,39714.80752472462,63,2647.653834981613
