final_all_ready,final_ready_count,high_steps,low_steps,nfe_schedule,num_stages,prompt,request_index,total_generation_ms,variant
False,2,128,16,"128,128,128",3,"Prepare for the Seoul visit: find flights from DFW to FCO on 2026-01-03, check weather in Seoul on 2026-01-01, and check weather in Rome on 2026-01-03.",0,7377.1043019369245,all_high
False,2,128,16,"16,16,16",3,"Prepare for the Seoul visit: find flights from DFW to FCO on 2026-01-03, check weather in Seoul on 2026-01-01, and check weather in Rome on 2026-01-03.",0,1839.2382619204,all_low
False,2,128,16,"16,128,128",3,"Prepare for the Seoul visit: find flights from DFW to FCO on 2026-01-03, check weather in Seoul on 2026-01-01, and check weather in Rome on 2026-01-03.",0,5003.727266914211,low_stage_0
False,2,128,16,"128,16,128",3,"Prepare for the Seoul visit: find flights from DFW to FCO on 2026-01-03, check weather in Seoul on 2026-01-01, and check weather in Rome on 2026-01-03.",0,5794.878804939799,low_stage_1
False,2,128,16,"128,128,16",3,"Prepare for the Seoul visit: find flights from DFW to FCO on 2026-01-03, check weather in Seoul on 2026-01-01, and check weather in Rome on 2026-01-03.",0,5794.840793940239,low_stage_2
False,2,128,16,"128,128,128",3,"Plan the Tokyo trip: find flights from JFK to BER on 2027-06-10, list ops calendar events from 2027-06-08 to 2027-06-10 with keyword interview, and find flights from DFW to NRT on 2027-06-07.",1,6733.7625491200015,all_high
False,1,128,16,"16,16,16",3,"Plan the Tokyo trip: find flights from JFK to BER on 2027-06-10, list ops calendar events from 2027-06-08 to 2027-06-10 with keyword interview, and find flights from DFW to NRT on 2027-06-07.",1,1857.519821031019,all_low
False,2,128,16,"16,128,128",3,"Plan the Tokyo trip: find flights from JFK to BER on 2027-06-10, list ops calendar events from 2027-06-08 to 2027-06-10 with keyword interview, and find flights from DFW to NRT on 2027-06-07.",1,5044.392834068276,low_stage_0
False,1,128,16,"128,16,128",3,"Plan the Tokyo trip: find flights from JFK to BER on 2027-06-10, list ops calendar events from 2027-06-08 to 2027-06-10 with keyword interview, and find flights from DFW to NRT on 2027-06-07.",1,5140.31039213296,low_stage_1
False,2,128,16,"128,128,16",3,"Plan the Tokyo trip: find flights from JFK to BER on 2027-06-10, list ops calendar events from 2027-06-08 to 2027-06-10 with keyword interview, and find flights from DFW to NRT on 2027-06-07.",1,5140.341693069786,low_stage_2
False,2,128,16,"128,128,128",3,"Set up the Paris customer meeting: find flights from IAD to CDG on 2026-11-14, find flights from DFW to DXB on 2026-11-17, and check weather in Paris on 2026-11-15.",2,6607.678620959632,all_high
False,2,128,16,"16,16,16",3,"Set up the Paris customer meeting: find flights from IAD to CDG on 2026-11-14, find flights from DFW to DXB on 2026-11-17, and check weather in Paris on 2026-11-15.",2,1847.3998709814623,all_low
False,2,128,16,"16,128,128",3,"Set up the Paris customer meeting: find flights from IAD to CDG on 2026-11-14, find flights from DFW to DXB on 2026-11-17, and check weather in Paris on 2026-11-15.",2,5020.487811998464,low_stage_0
False,2,128,16,"128,16,128",3,"Set up the Paris customer meeting: find flights from IAD to CDG on 2026-11-14, find flights from DFW to DXB on 2026-11-17, and check weather in Paris on 2026-11-15.",2,5021.279112901539,low_stage_1
False,2,128,16,"128,128,16",3,"Set up the Paris customer meeting: find flights from IAD to CDG on 2026-11-14, find flights from DFW to DXB on 2026-11-17, and check weather in Paris on 2026-11-15.",2,5020.990188000724,low_stage_2
True,3,128,16,"128,128,128",3,"Organize the Austin project stop: find flights from JFK to BOS on 2027-04-24, check weather in Boston on 2027-04-24, and check weather in Austin on 2027-04-22.",3,6599.200541037135,all_high
False,1,128,16,"16,16,16",3,"Organize the Austin project stop: find flights from JFK to BOS on 2027-04-24, check weather in Boston on 2027-04-24, and check weather in Austin on 2027-04-22.",3,1843.0538941174746,all_low
True,3,128,16,"16,128,128",3,"Organize the Austin project stop: find flights from JFK to BOS on 2027-04-24, check weather in Boston on 2027-04-24, and check weather in Austin on 2027-04-22.",3,5015.617033117451,low_stage_0
False,2,128,16,"128,16,128",3,"Organize the Austin project stop: find flights from JFK to BOS on 2027-04-24, check weather in Boston on 2027-04-24, and check weather in Austin on 2027-04-22.",3,5011.847390094772,low_stage_1
False,2,128,16,"128,128,16",3,"Organize the Austin project stop: find flights from JFK to BOS on 2027-04-24, check weather in Boston on 2027-04-24, and check weather in Austin on 2027-04-22.",3,5013.990552979521,low_stage_2
True,3,128,16,"128,128,128",3,"Prepare the London partner update: check weather in Toronto on 2026-09-07, fetch CRM contacts at company SAP with role manager in city London, and check weather in London on 2026-09-05.",4,6494.396907044575,all_high
True,3,128,16,"16,16,16",3,"Prepare the London partner update: check weather in Toronto on 2026-09-07, fetch CRM contacts at company SAP with role manager in city London, and check weather in London on 2026-09-05.",4,1775.810595951043,all_low
True,3,128,16,"16,128,128",3,"Prepare the London partner update: check weather in Toronto on 2026-09-07, fetch CRM contacts at company SAP with role manager in city London, and check weather in London on 2026-09-05.",4,4921.49792611599,low_stage_0
True,3,128,16,"128,16,128",3,"Prepare the London partner update: check weather in Toronto on 2026-09-07, fetch CRM contacts at company SAP with role manager in city London, and check weather in London on 2026-09-05.",4,4921.830474981107,low_stage_1
True,3,128,16,"128,128,16",3,"Prepare the London partner update: check weather in Toronto on 2026-09-07, fetch CRM contacts at company SAP with role manager in city London, and check weather in London on 2026-09-05.",4,4921.276008943096,low_stage_2
False,1,128,16,"128,128,128",3,"Prepare for the Amsterdam visit: check weather in Amsterdam on 2027-02-12, find flights from JFK to SIN on 2027-02-14, and find flights from ATL to AMS on 2027-02-11.",5,6601.357513922267,all_high
False,1,128,16,"16,16,16",3,"Prepare for the Amsterdam visit: check weather in Amsterdam on 2027-02-12, find flights from JFK to SIN on 2027-02-14, and find flights from ATL to AMS on 2027-02-11.",5,1844.4729519542307,all_low
False,1,128,16,"16,128,128",3,"Prepare for the Amsterdam visit: check weather in Amsterdam on 2027-02-12, find flights from JFK to SIN on 2027-02-14, and find flights from ATL to AMS on 2027-02-11.",5,5015.166555065662,low_stage_0
False,1,128,16,"128,16,128",3,"Prepare for the Amsterdam visit: check weather in Amsterdam on 2027-02-12, find flights from JFK to SIN on 2027-02-14, and find flights from ATL to AMS on 2027-02-11.",5,5015.546481823549,low_stage_1
False,1,128,16,"128,128,16",3,"Prepare for the Amsterdam visit: check weather in Amsterdam on 2027-02-12, find flights from JFK to SIN on 2027-02-14, and find flights from ATL to AMS on 2027-02-11.",5,5016.474942909554,low_stage_2
True,3,128,16,"128,128,128",3,"Plan the Madrid trip: find flights from JFK to MAD on 2026-07-18, check weather in Sydney on 2026-07-21, and check weather in Madrid on 2026-07-19.",6,6566.359708900563,all_high
False,1,128,16,"16,16,16",3,"Plan the Madrid trip: find flights from JFK to MAD on 2026-07-18, check weather in Sydney on 2026-07-21, and check weather in Madrid on 2026-07-19.",6,1816.4837151998654,all_low
True,3,128,16,"16,128,128",3,"Plan the Madrid trip: find flights from JFK to MAD on 2026-07-18, check weather in Sydney on 2026-07-21, and check weather in Madrid on 2026-07-19.",6,4983.264168025926,low_stage_0
False,2,128,16,"128,16,128",3,"Plan the Madrid trip: find flights from JFK to MAD on 2026-07-18, check weather in Sydney on 2026-07-21, and check weather in Madrid on 2026-07-19.",6,4982.972729019821,low_stage_1
False,2,128,16,"128,128,16",3,"Plan the Madrid trip: find flights from JFK to MAD on 2026-07-18, check weather in Sydney on 2026-07-21, and check weather in Madrid on 2026-07-19.",6,4982.966235955246,low_stage_2
False,2,128,16,"128,128,128",3,"Set up the Rome customer meeting: check weather in Zurich on 2027-12-04, find flights from BOS to FCO on 2027-12-01, and fetch CRM contacts at company Stripe with role director in city Rome.",7,6565.9839189611375,all_high
False,1,128,16,"16,16,16",3,"Set up the Rome customer meeting: check weather in Zurich on 2027-12-04, find flights from BOS to FCO on 2027-12-01, and fetch CRM contacts at company Stripe with role director in city Rome.",7,1815.7864098902792,all_low
False,2,128,16,"16,128,128",3,"Set up the Rome customer meeting: check weather in Zurich on 2027-12-04, find flights from BOS to FCO on 2027-12-01, and fetch CRM contacts at company Stripe with role director in city Rome.",7,4982.281232951209,low_stage_0
False,1,128,16,"128,16,128",3,"Set up the Rome customer meeting: check weather in Zurich on 2027-12-04, find flights from BOS to FCO on 2027-12-01, and fetch CRM contacts at company Stripe with role director in city Rome.",7,4982.752732001245,low_stage_1
